 8.97731e-06 -5.51346e-08  -1.6328e-08  1.45215e-09  2.86986e-09 -1.15314e-08 -5.51346e-08  8.82045e-06  1.42918e-08  2.86372e-10  -2.9635e-09 -3.85508e-08  -1.6328e-08  1.42918e-08  7.91461e-06  7.21201e-08  2.10641e-07  1.65979e-09  1.45215e-09  2.86372e-10  7.21201e-08  9.91305e-07 -1.31119e-08   1.5511e-10  2.86986e-09  -2.9635e-09  2.10641e-07 -1.31119e-08  9.58445e-07 -4.24268e-10 -1.15314e-08 -3.85508e-08  1.65979e-09   1.5511e-10 -4.24268e-10  9.91642e-07
  0.00084925  -7.2544e-06 -4.75223e-05  7.47695e-06 -4.95435e-05  3.16506e-05  -7.2544e-06  0.000716741   7.7431e-05  2.59156e-05  3.38776e-05 -0.000211512 -4.75223e-05   7.7431e-05  0.000528095 -2.26025e-05  0.000186746 -3.38457e-05  7.47695e-06  2.59156e-05 -2.26025e-05   4.1362e-05 -1.51301e-05 -8.07341e-06 -4.95435e-05  3.38776e-05  0.000186746 -1.51301e-05  0.000117236 -1.65236e-05  3.16506e-05 -0.000211512 -3.38457e-05 -8.07341e-06 -1.65236e-05  0.000120336
  0.00203221  9.66337e-05 -0.000112347  2.03881e-05 -0.000163334  8.27158e-05  9.66337e-05   0.00173132  0.000248277  8.85787e-05  0.000101433 -0.000599983 -0.000112347  0.000248277   0.00140088 -7.88636e-05  0.000556031 -0.000107775  2.03881e-05  8.85787e-05 -7.88636e-05  7.18362e-05 -3.83109e-05 -2.89709e-05 -0.000163334  0.000101433  0.000556031 -3.83109e-05  0.000297938 -5.19383e-05  8.27158e-05 -0.000599983 -0.000107775 -2.89709e-05 -5.19383e-05  0.000301798
  0.00268354  0.000199877 -0.000151503  2.91619e-05 -0.000247194  0.000123251  0.000199877    0.0022998  0.000384968   0.00013181  0.000152415 -0.000858905 -0.000151503  0.000384968   0.00197128 -0.000127846   0.00082543 -0.000167329  2.91619e-05   0.00013181 -0.000127846  7.55927e-05 -5.47531e-05 -4.44762e-05 -0.000247194  0.000152415   0.00082543 -5.47531e-05  0.000409527 -8.04806e-05  0.000123251 -0.000858905 -0.000167329 -4.44762e-05 -8.04806e-05  0.000408436
  0.00337231  0.000314691 -0.000207297  4.04656e-05 -0.000351227  0.000188687  0.000314691   0.00292162  0.000582972  0.000175937  0.000226575  -0.00115741 -0.000207297  0.000582972   0.00271989 -0.000201564   0.00117597   -0.0002565  4.04656e-05  0.000175937 -0.000201564  7.29331e-05 -8.11029e-05 -6.10362e-05 -0.000351227  0.000226575   0.00117597 -8.11029e-05  0.000546143 -0.000123613  0.000188687  -0.00115741   -0.0002565 -6.10362e-05 -0.000123613  0.000527086
  0.00375491  0.000338684 -0.000255072  4.84261e-05 -0.000411761  0.000247703  0.000338684   0.00327849  0.000732105  0.000189053  0.000286112  -0.00131544 -0.000255072  0.000732105   0.00325639 -0.000260899   0.00140485 -0.000327699  4.84261e-05  0.000189053 -0.000260899  7.55245e-05 -0.000106363 -6.52213e-05 -0.000411761  0.000286112   0.00140485 -0.000106363  0.000639114 -0.000158431  0.000247703  -0.00131544 -0.000327699 -6.52213e-05 -0.000158431   0.00059529
  0.00400766  0.000277953 -0.000379348  5.46104e-05 -0.000477968  0.000302386  0.000277953   0.00363526  0.000959821  0.000181265  0.000387411  -0.00142528 -0.000379348  0.000959821   0.00401587 -0.000306417   0.00168493 -0.000440951  5.46104e-05  0.000181265 -0.000306417  9.53013e-05 -0.000127653 -6.01966e-05 -0.000477968  0.000387411   0.00168493 -0.000127653  0.000775864 -0.000211367  0.000302386  -0.00142528 -0.000440951 -6.01966e-05 -0.000211367  0.000668041
  0.00387605  0.000204372 -0.000492368  5.15686e-05 -0.000501071  0.000286578  0.000204372   0.00370902   0.00107598  0.000167104  0.000446066  -0.00140431 -0.000492368   0.00107598   0.00438342 -0.000275273   0.00178418 -0.000499964  5.15686e-05  0.000167104 -0.000275273  0.000111202 -0.000117182 -5.50133e-05 -0.000501071  0.000446066   0.00178418 -0.000117182  0.000845143 -0.000237006  0.000286578  -0.00140431 -0.000499964 -5.50133e-05 -0.000237006  0.000688025
  0.00285105 -4.43113e-06  -0.00076278  2.80051e-05  -0.00050906  0.000168803 -4.43113e-06   0.00332285    0.0012575  0.000122147  0.000555908  -0.00119062  -0.00076278    0.0012575   0.00467454 -8.73855e-05   0.00184223 -0.000590667  2.80051e-05  0.000122147 -8.73855e-05   0.00013075 -4.57272e-05 -4.08706e-05  -0.00050906  0.000555908   0.00184223 -4.57272e-05  0.000931852  -0.00027474  0.000168803  -0.00119062 -0.000590667 -4.08706e-05  -0.00027474  0.000657212
 0.000504025 -0.000167051 -0.000722854 -1.63792e-05 -0.000359128  5.51381e-05 -0.000167051   0.00136153   0.00115687  3.09102e-05  0.000557158  -0.00067807 -0.000722854   0.00115687   0.00296446  0.000128815   0.00143619 -0.000540742 -1.63792e-05  3.09102e-05  0.000128815  5.42643e-05  5.84775e-05 -1.18801e-05 -0.000359128  0.000557158   0.00143619  5.84775e-05  0.000725884 -0.000259791  5.51381e-05  -0.00067807 -0.000540742 -1.18801e-05 -0.000259791   0.00039776
